"O_ORDERKEY","O_CUSTKEY","O_ORDERSTATUS","O_TOTALPRICE","O_ORDERDATE","O_ORDERPRIORITY","O_CLERK","O_SHIPPRIORITY","O_COMMENT"
4724103,366089,"F",39397.76,"1994-10-25","1-URGENT","Clerk#000003046",0,"ckly express pinto beans promise after the slyly regular accou"
4724161,677569,"F",162238.54,"1994-01-14","1-URGENT","Clerk#000009244",0,"ges. slyly regular deposits nag. deposits boost above the theodolites. request"
4724163,122158,"F",203730.26,"1994-08-16","5-LOW","Clerk#000008767",0,"totes. slyly pending"
4724164,1109273,"F",271031.59,"1994-05-07","1-URGENT","Clerk#000004454",0,"ep regular, regular depo"
4724165,40910,"F",48420.93,"1994-01-12","4-NOT SPECIFIED","Clerk#000001311",0,"y after the fluffily even accounts. carefully regular dep"
4724195,290459,"F",199327.69,"1994-05-08","2-HIGH","Clerk#000008101",0,"s along the final, express platelets are furiously express packages. quic"
4724226,480106,"F",260071.02,"1994-07-14","5-LOW","Clerk#000009286",0,"ithely ironic courts hag"
4724231,901441,"F",141488.70,"1994-02-26","4-NOT SPECIFIED","Clerk#000006092",0,"ounts hinder after the requests. busily final foxes boost aroun"
4724261,804472,"F",30542.69,"1994-01-21","5-LOW","Clerk#000002990",0,"phins according to the"
4724263,680296,"F",178292.25,"1994-05-02","3-MEDIUM","Clerk#000005547",0," fluffily regular theodolites. quickly ironic deposits haggle"
4724295,94150,"F",138385.00,"1994-10-10","5-LOW","Clerk#000002965",0,"atelets affix quick dolphins. furiously final foxes"
4724321,4519,"F",298225.76,"1994-09-04","5-LOW","Clerk#000006496",0,"lly packages. bold, regular accounts na"
4724322,934793,"F",123874.04,"1994-04-13","5-LOW","Clerk#000005458",0,"ely ironic foxes sleep across the furiously regular frets."
4724353,216020,"F",173369.74,"1994-02-13","2-HIGH","Clerk#000006937",0,"its wake. carefully final theodolites are. accoun"
4724356,178198,"F",245249.70,"1994-04-02","5-LOW","Clerk#000000929",0,"rding to the slyly express acco"
4724358,772117,"F",136923.96,"1994-06-16","5-LOW","Clerk#000009856",0,"counts: final, unusual theodolites according to the furiously final as"
4724386,247405,"F",230899.54,"1994-09-14","2-HIGH","Clerk#000002425",0,"s integrate fluffily ironic requ"
4724450,36865,"F",155520.38,"1994-05-19","2-HIGH","Clerk#000003679",0,"special depths cajole slyly above the even pinto beans. platelets c"
4724452,223376,"F",197078.36,"1994-07-10","4-NOT SPECIFIED","Clerk#000008055",0,"final requests sleep care"
4724482,247778,"F",83378.89,"1994-08-26","2-HIGH","Clerk#000005817",0,"nic packages. slyly idle deposits about the blithely final pinto bean"
4724485,668,"F",229386.99,"1994-03-24","5-LOW","Clerk#000001259",0,"ccounts nag bravely. fluffily final"
4724548,52424,"F",208603.41,"1994-03-07","3-MEDIUM","Clerk#000005074",0,"fully special requests "
4724578,540265,"F",103064.87,"1994-09-07","2-HIGH","Clerk#000006068",0," packages affix busily even deposits. quickly final ideas slee"
4724581,470539,"F",34813.56,"1994-10-19","1-URGENT","Clerk#000009873",0,"epitaphs. slyly ironic excuses haggle slyly against t"
4724583,166064,"F",289798.54,"1994-11-17","1-URGENT","Clerk#000000915",0," the furiously even foxes. furiously final pinto beans co"
4724642,80690,"F",321265.51,"1994-11-08","2-HIGH","Clerk#000005351",0,"packages. carefully even frays abo"
4724672,1078147,"F",20827.23,"1994-11-29","5-LOW","Clerk#000006838",0,"al, even instructions among the carefully "
4724673,410669,"F",171295.94,"1994-03-04","4-NOT SPECIFIED","Clerk#000003133",0,"ickly unusual deposits wake blithely according to the carefully regular "
4724706,418531,"F",238746.01,"1994-08-27","5-LOW","Clerk#000002190",0,"sits on the carefully e"
4724708,212428,"F",119628.91,"1994-10-12","4-NOT SPECIFIED","Clerk#000009674",0,"ld theodolites cajole furiously across the "
4724709,264604,"F",186240.37,"1994-04-08","4-NOT SPECIFIED","Clerk#000002518",0,", regular dinos. plat"
4724739,1214650,"F",27231.17,"1994-10-22","5-LOW","Clerk#000004326",0,"thely final foxes shall have to"
4724742,637768,"F",63681.39,"1994-11-11","2-HIGH","Clerk#000004545",0,"hely silent requests nag carefully. slyly r"
4724772,1384963,"F",235660.19,"1994-10-26","1-URGENT","Clerk#000009155",0,"ke quickly final requests. carefully regular ideas sle"
4724801,1248010,"F",51996.59,"1994-02-16","3-MEDIUM","Clerk#000009852",0,"eposits. blithely express "
4724835,807994,"F",38025.32,"1994-12-08","4-NOT SPECIFIED","Clerk#000002327",0,"ickly pending deposits run about the slyly pending courts. blithe"
4724867,989768,"F",179589.16,"1994-08-05","4-NOT SPECIFIED","Clerk#000004380",0,"ular foxes nag furiously final notornis? courts cajole blithely special "
4724869,300077,"F",135051.45,"1994-04-14","4-NOT SPECIFIED","Clerk#000004364",0,"x furiously. instructions cajole slyly behind the sly"
4724896,423457,"F",297699.50,"1994-03-24","1-URGENT","Clerk#000006100",0,"ithely pending accounts. regular accoun"
4724930,447466,"F",147707.69,"1994-02-27","1-URGENT","Clerk#000003205",0,"ccounts. regular packages haggle f"
4724965,441583,"F",79074.02,"1994-01-14","1-URGENT","Clerk#000003767",0," slyly regular requests haggle. request"
4724966,1182728,"F",227509.57,"1994-01-04","5-LOW","Clerk#000005636",0,"nic dependencies nag fluffily ruthlessly ironic deposits. f"
4725062,1317722,"F",140466.38,"1994-10-05","2-HIGH","Clerk#000001138",0,"es. quickly bold packages doubt carefully against the blithely regular "
4725089,455830,"F",203708.77,"1994-04-28","3-MEDIUM","Clerk#000001755",0,"n accounts-- fluffily regular a"
4725092,205873,"F",49545.64,"1994-04-25","4-NOT SPECIFIED","Clerk#000007345",0,"s try to kindle carefully furiously dogged"
4725094,1140319,"F",244105.59,"1994-01-08","5-LOW","Clerk#000006956",0,"ctions. carefully even ideas alongside of the carefully bold re"
4725095,1311968,"F",147571.70,"1994-12-07","5-LOW","Clerk#000005842",0,"ld platelets affix. furiously pending accounts ca"
4725188,835468,"F",146774.36,"1994-12-14","1-URGENT","Clerk#000008838",0,"requests will sleep carefully final asymptotes. account"
4725218,913120,"F",255490.11,"1994-09-06","2-HIGH","Clerk#000004611",0,"c instructions sleep. carefully special depth"
4725219,288554,"F",169910.92,"1994-12-30","5-LOW","Clerk#000007327",0,"to the thinly bold theo"
4725222,264997,"F",70873.01,"1994-03-11","3-MEDIUM","Clerk#000008634",0,"ickly final platelets. slyly final c"
4725251,94516,"F",215131.06,"1994-11-30","2-HIGH","Clerk#000007614",0," blithely bold foxes. final packages are slyly"
4725255,129817,"F",113251.09,"1994-11-23","4-NOT SPECIFIED","Clerk#000004116",0,"lar instructions abo"
4725285,549305,"F",86617.69,"1994-02-03","1-URGENT","Clerk#000001932",0,"ect blithely about the p"
4725313,1057189,"F",215816.45,"1994-01-01","1-URGENT","Clerk#000003598",0," deposits sublate. carefully final deposits haggle across the regular, regul"
4725314,672974,"F",262285.46,"1994-07-19","5-LOW","Clerk#000008656",0,"e blithely carefully final deposits. pending, iro"
4725345,695773,"F",59187.44,"1994-12-11","3-MEDIUM","Clerk#000004620",0,"equests at the regular deposits haggle af"
4725348,818677,"F",16247.40,"1994-09-12","4-NOT SPECIFIED","Clerk#000007597",0,"across the carefully"
4725350,394216,"F",138834.91,"1994-12-25","1-URGENT","Clerk#000002926",0,"thely against the furiously fi"
4725377,353951,"F",4387.62,"1994-03-17","1-URGENT","Clerk#000005313",0,"orses integrate blithely alongside of the fluffily bold platelets. furiously u"
4725380,68434,"F",140138.51,"1994-01-31","1-URGENT","Clerk#000001588",0,"nusual asymptotes. carefully regular somas haggle quickl"
4725381,1161251,"F",15966.46,"1994-10-13","5-LOW","Clerk#000003778",0,"ickly regular notornis caj"
4725412,1377628,"F",178156.53,"1994-10-13","2-HIGH","Clerk#000009313",0,"refully special foxes sleep pending requests. ironic deposits are. id"
4725414,477508,"F",41615.21,"1994-09-15","4-NOT SPECIFIED","Clerk#000005678",0,"to beans. regular, even accounts was slyly regular a"
4725447,1222489,"F",56475.58,"1994-03-10","2-HIGH","Clerk#000005512",0," bold accounts wake slyly alongside of the slyly final wa"
4725476,329986,"F",251060.57,"1994-01-24","5-LOW","Clerk#000000029",0," deposits. special requests sleep furiously. ironic, bold packages against th"
4725511,1397989,"F",275233.30,"1994-01-10","2-HIGH","Clerk#000001903",0,"s use blithely against the bold theo"
4725537,1195516,"F",99425.89,"1994-11-17","2-HIGH","Clerk#000004167",0,", pending pinto beans ought to haggle fluffily. deposit"
4725539,441145,"F",146589.07,"1994-06-18","3-MEDIUM","Clerk#000007687",0,"lithely unusual deposits boost. fur"
4725574,980605,"F",197748.63,"1994-10-17","2-HIGH","Clerk#000004355",0,"y bold accounts. unusual, regular asymptotes haggle slyly along the car"
4725600,57818,"F",251653.35,"1994-09-22","5-LOW","Clerk#000003016",0,"riously even instructions. ex"
4725605,1261840,"F",29317.89,"1994-03-15","3-MEDIUM","Clerk#000001073",0,"long the quickly special packages. fluffily unusual"
4725606,713665,"F",272256.19,"1994-07-21","3-MEDIUM","Clerk#000007440",0,"lly about the finally sly theodolites. f"
4725637,655019,"F",77262.84,"1994-07-28","5-LOW","Clerk#000000976",0,"s wake furiously. e"
4725667,1221907,"F",9521.10,"1994-05-12","2-HIGH","Clerk#000009042",0,"es. slyly special requests cajole blit"
4725701,1421518,"F",101641.78,"1994-01-03","5-LOW","Clerk#000002953",0,"ong the regular accounts. accounts across the fu"
4725729,750416,"F",254056.33,"1994-11-15","4-NOT SPECIFIED","Clerk#000002905",0,"sual excuses. slyly even "
4725734,154070,"F",152917.85,"1994-08-19","5-LOW","Clerk#000006144",0,"lithely even packages grow furiously. furiously regular pa"
4725735,452875,"F",36714.01,"1994-03-30","1-URGENT","Clerk#000008729",0," bold theodolites. quic"
4725767,826462,"F",116050.99,"1994-05-30","1-URGENT","Clerk#000005654",0," pending packages use about the iron"
4725793,80195,"F",93132.41,"1994-01-27","3-MEDIUM","Clerk#000005423",0,"st the notornis. regular accounts ha"
4725796,842032,"F",251441.58,"1994-09-01","1-URGENT","Clerk#000009386",0,"le along the silent in"
4725830,350098,"F",169771.16,"1994-09-04","1-URGENT","Clerk#000003178",0,"egular deposits cajole alongside of the quickly "
4725858,401584,"F",116928.65,"1994-08-18","5-LOW","Clerk#000007514",0," integrate. package"
4725889,410731,"F",219772.46,"1994-07-31","3-MEDIUM","Clerk#000008719",0," final warthogs. fu"
4725925,949630,"F",121574.71,"1994-03-03","5-LOW","Clerk#000007826",0,"hely across the requests. furiously final accounts solve. special deposits a"
4725955,602735,"F",283778.19,"1994-03-21","4-NOT SPECIFIED","Clerk#000000113",0,"ecial packages. carefully final "
4725958,1081681,"F",139765.74,"1994-04-28","5-LOW","Clerk#000005931",0,"ross the blithely ironic accounts sleep blithely carefully even theodo"
4725987,823747,"F",140900.86,"1994-05-06","3-MEDIUM","Clerk#000007766",0,"l packages cajole furiously? furiously sly accounts cajole flu"
4726018,414827,"F",92041.64,"1994-10-12","5-LOW","Clerk#000005164",0,"s sleep above the packages. fu"
4726021,720205,"F",162306.50,"1994-06-18","4-NOT SPECIFIED","Clerk#000007956",0,"l packages-- blithely unusual requests hang"
4726084,1427159,"F",68437.32,"1994-03-06","1-URGENT","Clerk#000000860",0,"nooze blithely regular excuses. regu"
4726085,1251928,"F",259583.17,"1994-12-24","3-MEDIUM","Clerk#000001786",0,"ons dazzle carefully bold excuses. furiously even a"
4726086,651571,"F",7785.75,"1994-06-15","4-NOT SPECIFIED","Clerk#000006056",0,"ending theodolites engage fl"
4726112,1008661,"F",317358.86,"1994-01-14","4-NOT SPECIFIED","Clerk#000000223",0,"ully brave ideas according to the ruthless, spec"
4726114,167209,"F",159363.08,"1994-06-20","1-URGENT","Clerk#000009894",0," boost after the dep"
4726118,684106,"F",42627.13,"1994-01-20","5-LOW","Clerk#000000499",0,"even pinto beans could have to wake slyl"
4726146,1119880,"F",68946.26,"1994-08-15","1-URGENT","Clerk#000003467",0,"usly. pinto beans wake "
4726147,1309405,"F",183509.76,"1994-07-19","5-LOW","Clerk#000008319",0,"ial foxes haggle blithely bold foxes. furious"
46121446,281827,"F",182985.39,"1994-05-02","1-URGENT","Clerk#000000887",0,"ounts. boldly special somas cajole fur"
46121447,1154378,"F",96678.25,"1994-04-11","2-HIGH","Clerk#000004174",0,"e. slyly ironic excuses detect slyly across the fluffily final requests. pla"
46121508,1237045,"F",149647.13,"1994-11-19","2-HIGH","Clerk#000003789",0,"r packages sublate quickly about the pending dependencie"
46121603,105671,"F",79481.94,"1994-11-22","1-URGENT","Clerk#000001756",0,"mptotes cajole carefully bold deposits. even, reg"
46121606,1130362,"F",64906.84,"1994-11-22","5-LOW","Clerk#000000182",0,"nts are furiously. bold, regular idea"
46121634,1269092,"F",164129.58,"1994-09-02","2-HIGH","Clerk#000000545",0,"nto beans. express, silent a"
46121635,1121419,"F",112487.70,"1994-01-13","1-URGENT","Clerk#000004228",0,"furiously final packages cajol"
46121637,809285,"F",175581.50,"1994-05-15","4-NOT SPECIFIED","Clerk#000009612",0,"ackages? furiously regul"
46121664,1137403,"F",33274.12,"1994-01-22","2-HIGH","Clerk#000005662",0," asymptotes. evenly final asymptote"
46121671,923906,"F",193609.05,"1994-09-27","4-NOT SPECIFIED","Clerk#000004104",0,"inally bold requests affix slyly express pinto "
46121702,203492,"F",202239.39,"1994-02-13","2-HIGH","Clerk#000001016",0,"as are quickly among th"
46121703,80819,"F",112528.38,"1994-02-02","3-MEDIUM","Clerk#000007845",0,"thely above the regular dep"
46121728,813379,"F",147164.63,"1994-08-30","5-LOW","Clerk#000000498",0,"es detect carefully carefully bold"
46121761,954025,"F",245428.44,"1994-05-23","5-LOW","Clerk#000007376",0,"dolphins into the furiously special theodolites sleep after the furiously bo"
46121763,708001,"F",149800.14,"1994-06-18","5-LOW","Clerk#000003727",0,"ly permanent pains boost busy, ironic ideas. fin"
46121765,870280,"F",190390.76,"1994-12-20","5-LOW","Clerk#000005184",0,"ely! slyly bold requests across the regular ac"
46121767,1138129,"F",109929.29,"1994-01-30","5-LOW","Clerk#000006432",0,"efully even requests integrate ac"
46121859,1327283,"F",232198.69,"1994-01-07","1-URGENT","Clerk#000004790",0,"t the unusual, ironic excuses. accounts promise slyly. quickly final t"
46121893,928124,"F",61379.03,"1994-02-27","2-HIGH","Clerk#000006568",0,"old requests. requests nag? pending"
46121952,1115399,"F",311329.25,"1994-11-28","2-HIGH","Clerk#000004279",0,"egular, silent accounts according to the carefully special accoun"
46121954,1380331,"F",160945.64,"1994-01-03","1-URGENT","Clerk#000006204",0,"packages after the carefully regular accounts"
